,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
14326,37.0,0.183,0.457,270690.0,0.92,0.955,0.20600000000000002,-5675.0000000000,0.0441,73984.0000000000,0.595,rock
32421,25.0,0.9590000000000001,0.4629999999999999,351587.0,0.039,0.726,0.106,-16647000000000000.0000000000,0.0728,77222.0000000000,0.0979,rock
1864,40.0,0.000303,0.711,284093.0,0.9540000000000001,0.8340000000000001,0.07,-7914.0000000000,0.0707,12498200000000000.0000000000,0.897,rock
43943,29.0,0.9159999999999999,0.23,664600.0,0.0408,0.222,0.0855,-23741.0000000000,0.0459,11995296059529000.0000000000,0.105,rock
18430,46.0,0.0019100000000000002,0.504,251773.0,0.9520000000000001,0.0,0.6990000000000001,-3449.0000000000,0.0638,104007.0000000000,0.237,rock
33345,26.0,0.379,0.57,282373.0,0.9490000000000001,0.35100000000000003,0.0928,-3529.0000000000,0.11800000000000001,11995296059529000.0000000000,0.807,rock
21403,37.0,0.0468,0.513,230040.0,0.701,4.83e-06,0.349,-55920000000000000.0000000000,0.0281,144944.0000000000,0.302,rock
21060,50.0,0.366,0.542,-1.0,0.5660000000000001,5.14e-06,0.0979,-5.99,0.0561,15347899999999900.0000000000,0.408,rock
28567,47.0,0.0237,0.682,241120.0,0.523,0.0,0.18,-9.69,0.335,170049.0000000000,0.366,rock
49516,67.0,0.299,0.575,204040.0,0.684,0.0,0.614,-60070000000000000.0000000000,0.325,172155.0000000000,0.9259999999999999,rock
9233,13.0,0.812,0.615,109107.0,0.2289999999999999,0.953,0.165,-18944000000000000.0000000000,0.0472,18459099999999900.0000000000,0.0863,rock
44501,57.0,0.972,0.193,208040.0,0.0329,0.929,0.0978,-28228.0000000000,0.046,82165.0000000000,0.0366,rock
25114,56.0,0.00579,0.9390000000000001,144453.0,0.373,0.0,0.2739999999999999,-7779.0000000000,0.2269999999999999,11995299999999900.0000000000,0.0602,rock
46896,54.0,0.0161,0.7390000000000001,238339.0,0.539,0.0,0.235,-9735.0000000000,0.337,8508200000000000.0000000000,0.835,rock
45135,62.0,0.326,0.515,286707.0,0.505,0.0,0.102,-5606.0000000000,0.0294,150063.0000000000,0.5379999999999999,hard
18960,42.0,0.0295,0.29100000000000004,194679.0,0.598,0.00227,0.0738,-6972.0000000000,0.0394,146245.0000000000,0.18600000000000003,hard
